attempt,timestamp,group_seed,username,password,password_category,hash_mode,rate_limit,lockout,captcha,pepper,totp,status_code,success,latency_ms,error
1,1767861000,1170596,medium_user_01,password_1,unknown,ARGON2ID,True,False,False,False,False,401,False,206.8152296776391,
2,1767861000.2068152,1170596,medium_user_02,password_1,unknown,ARGON2ID,True,False,False,False,False,401,False,256.2464063823533,
3,1767861000.4630616,1170596,medium_user_03,password_1,unknown,ARGON2ID,True,False,False,False,False,401,False,241.36912249954835,
4,1767861000.7044306,1170596,medium_user_04,password_1,unknown,ARGON2ID,True,False,False,False,False,401,False,223.56424535185118,
5,1767861000.9279947,1170596,medium_user_05,password_1,unknown,ARGON2ID,True,False,False,False,False,401,False,251.41169622266818,
6,1767861001.1794064,1170596,medium_user_06,password_1,unknown,ARGON2ID,True,False,False,False,False,401,False,259.6874296267823,
7,1767861001.4390938,1170596,medium_user_07,password_1,unknown,ARGON2ID,True,False,False,False,False,401,False,265.475492487242,
8,1767861001.7045693,1170596,medium_user_08,password_1,unknown,ARGON2ID,True,False,False,False,False,401,False,276.1707746392574,
9,1767861001.98074,1170596,medium_user_09,password_1,unknown,ARGON2ID,True,False,False,False,False,401,False,277.4192153878415,
10,1767861002.2581594,1170596,medium_user_10,password_1,unknown,ARGON2ID,True,False,False,False,False,401,False,220.26077069855413,
11,1767861007.4784203,1170596,medium_user_01,password_2,unknown,ARGON2ID,True,False,False,False,False,401,False,231.03303006012865,
12,1767861007.7094533,1170596,medium_user_02,password_2,unknown,ARGON2ID,True,False,False,False,False,401,False,218.3249099318359,
13,1767861007.9277782,1170596,medium_user_03,password_2,unknown,ARGON2ID,True,False,False,False,False,401,False,282.68334370724585,
14,1767861008.2104616,1170596,medium_user_04,password_2,unknown,ARGON2ID,True,False,False,False,False,401,False,256.55441357225226,
15,1767861008.467016,1170596,medium_user_05,password_2,unknown,ARGON2ID,True,False,False,False,False,401,False,217.48930818092157,
16,1767861008.6845052,1170596,medium_user_06,password_2,unknown,ARGON2ID,True,False,False,False,False,401,False,220.89112674756103,
17,1767861008.9053965,1170596,medium_user_07,password_2,unknown,ARGON2ID,True,False,False,False,False,401,False,239.93468989488753,
18,1767861009.1453311,1170596,medium_user_08,password_2,unknown,ARGON2ID,True,False,False,False,False,401,False,243.13610641275335,
19,1767861009.3884673,1170596,medium_user_09,password_2,unknown,ARGON2ID,True,False,False,False,False,401,False,233.8150204487076,
20,1767861009.6222823,1170596,medium_user_10,password_2,unknown,ARGON2ID,True,False,False,False,False,401,False,244.12348311205335,
21,1767861014.8664057,1170596,medium_user_01,password_3,unknown,ARGON2ID,True,False,False,False,False,401,False,246.1345102919936,
22,1767861015.1125402,1170596,medium_user_02,password_3,unknown,ARGON2ID,True,False,False,False,False,401,False,293.02239918881037,
23,1767861015.4055626,1170596,medium_user_03,password_3,unknown,ARGON2ID,True,False,False,False,False,401,False,252.49469884424312,
24,1767861015.6580575,1170596,medium_user_04,password_3,unknown,ARGON2ID,True,False,False,False,False,401,False,298.8283615297022,
25,1767861015.9568858,1170596,medium_user_05,password_3,unknown,ARGON2ID,True,False,False,False,False,401,False,260.09442754795367,
26,1767861016.2169802,1170596,medium_user_06,password_3,unknown,ARGON2ID,True,False,False,False,False,401,False,290.32523320819547,
27,1767861016.5073054,1170596,medium_user_07,password_3,unknown,ARGON2ID,True,False,False,False,False,401,False,290.65871811184627,
28,1767861016.797964,1170596,medium_user_08,password_3,unknown,ARGON2ID,True,False,False,False,False,401,False,203.67314893373842,
29,1767861017.0016372,1170596,medium_user_09,password_3,unknown,ARGON2ID,True,False,False,False,False,401,False,294.0591136190933,
30,1767861017.2956963,1170596,medium_user_10,password_3,unknown,ARGON2ID,True,False,False,False,False,401,False,283.9657952972513,
31,1767861022.579662,1170596,medium_user_01,password_4,unknown,ARGON2ID,True,False,False,False,False,401,False,251.19274797986782,
32,1767861022.830855,1170596,medium_user_02,password_4,unknown,ARGON2ID,True,False,False,False,False,401,False,260.45801317676285,
33,1767861023.091313,1170596,medium_user_03,password_4,unknown,ARGON2ID,True,False,False,False,False,401,False,242.52680745644207,
34,1767861023.3338397,1170596,medium_user_04,password_4,unknown,ARGON2ID,True,False,False,False,False,401,False,239.08913855074644,
35,1767861023.572929,1170596,medium_user_05,password_4,unknown,ARGON2ID,True,False,False,False,False,401,False,211.4566709748551,
