attempt,timestamp,group_seed,username,password,password_category,hash_mode,rate_limit,lockout,captcha,pepper,totp,status_code,success,latency_ms,error
1,1767711000,1170596,medium_user_01,password_1,unknown,SHA256,True,False,False,False,False,401,False,162.470828611036,
2,1767711000.1624708,1170596,medium_user_01,password_2,unknown,SHA256,True,False,False,False,False,401,False,135.10033117004878,
3,1767711000.2975712,1170596,medium_user_01,password_3,unknown,SHA256,True,False,False,False,False,401,False,199.29103145053406,
4,1767711000.4968622,1170596,medium_user_01,password_4,unknown,SHA256,True,False,False,False,False,401,False,167.81692079632973,
5,1767711000.664679,1170596,medium_user_01,password_5,unknown,SHA256,True,False,False,False,False,401,False,141.7131726871529,
6,1767711000.8063922,1170596,medium_user_01,password_6,unknown,SHA256,True,False,False,False,False,401,False,197.04657057520834,
7,1767711001.0034387,1170596,medium_user_01,password_7,unknown,SHA256,True,False,False,False,False,401,False,193.60147513632523,
8,1767711001.19704,1170596,medium_user_01,password_8,unknown,SHA256,True,False,False,False,False,401,False,160.25265860529578,
9,1767711001.3572927,1170596,medium_user_01,password_9,unknown,SHA256,True,False,False,False,False,401,False,178.72417006689136,
10,1767711001.536017,1170596,medium_user_01,password_10,unknown,SHA256,True,False,False,False,False,401,False,174.6613132862194,
11,1767711006.7106783,1170596,medium_user_01,password_11,unknown,SHA256,True,False,False,False,False,401,False,167.58092166445016,
12,1767711006.8782592,1170596,medium_user_01,password_12,unknown,SHA256,True,False,False,False,False,401,False,186.0477591180005,
13,1767711007.064307,1170596,medium_user_01,password_13,unknown,SHA256,True,False,False,False,False,401,False,182.96852449244827,
14,1767711007.2472756,1170596,medium_user_01,password_14,unknown,SHA256,True,False,False,False,False,401,False,151.89681008720092,
15,1767711007.3991723,1170596,medium_user_01,password_15,unknown,SHA256,True,False,False,False,False,401,False,182.1507785182647,
16,1767711007.5813231,1170596,medium_user_01,password_16,unknown,SHA256,True,False,False,False,False,401,False,118.43186813283393,
17,1767711007.699755,1170596,medium_user_01,password_17,unknown,SHA256,True,False,False,False,False,401,False,112.08165222068615,
18,1767711007.8118367,1170596,medium_user_01,password_18,unknown,SHA256,True,False,False,False,False,401,False,195.59415108211408,
19,1767711008.0074308,1170596,medium_user_01,password_19,unknown,SHA256,True,False,False,False,False,401,False,112.51895326016896,
20,1767711008.1199498,1170596,medium_user_01,password_20,unknown,SHA256,True,False,False,False,False,401,False,185.55620378262626,
21,1767711013.305506,1170596,medium_user_01,password_21,unknown,SHA256,True,False,False,False,False,401,False,187.6305913466294,
22,1767711013.4931366,1170596,medium_user_01,password_22,unknown,SHA256,True,False,False,False,False,401,False,185.28473201014071,
23,1767711013.6784213,1170596,medium_user_01,password_23,unknown,SHA256,True,False,False,False,False,401,False,128.5662056337586,
24,1767711013.8069875,1170596,medium_user_01,password_24,unknown,SHA256,True,False,False,False,False,401,False,131.91521975182832,
25,1767711013.9389029,1170596,medium_user_01,password_25,unknown,SHA256,True,False,False,False,False,401,False,161.58033221983578,
26,1767711014.1004832,1170596,medium_user_01,password_26,unknown,SHA256,True,False,False,False,False,401,False,184.6377781994389,
27,1767711014.285121,1170596,medium_user_01,password_27,unknown,SHA256,True,False,False,False,False,401,False,105.34109462080534,
28,1767711014.3904622,1170596,medium_user_01,password_28,unknown,SHA256,True,False,False,False,False,401,False,190.05290529764346,
29,1767711014.5805151,1170596,medium_user_01,password_29,unknown,SHA256,True,False,False,False,False,401,False,165.26056629180408,
30,1767711014.7457757,1170596,medium_user_01,password_30,unknown,SHA256,True,False,False,False,False,401,False,198.49777433181333,
31,1767711019.9442735,1170596,medium_user_01,password_31,unknown,SHA256,True,False,False,False,False,401,False,100.26281395686829,
32,1767711020.0445364,1170596,medium_user_01,password_32,unknown,SHA256,True,False,False,False,False,401,False,190.91308434849293,
33,1767711020.2354496,1170596,medium_user_01,password_33,unknown,SHA256,True,False,False,False,False,401,False,146.64352612230778,
34,1767711020.3820932,1170596,medium_user_01,password_34,unknown,SHA256,True,False,False,False,False,401,False,129.2474102515497,
35,1767711020.5113406,1170596,medium_user_01,password_35,unknown,SHA256,True,False,False,False,False,401,False,196.32582174247958,
36,1767711020.7076664,1170596,medium_user_01,password_36,unknown,SHA256,True,False,False,False,False,401,False,189.75557173834991,
37,1767711020.897422,1170596,medium_user_01,password_37,unknown,SHA256,True,False,False,False,False,401,False,192.6943866156488,
38,1767711021.0901165,1170596,medium_user_01,password_38,unknown,SHA256,True,False,False,False,False,401,False,148.18110583062182,
39,1767711021.2382977,1170596,medium_user_01,password_39,unknown,SHA256,True,False,False,False,False,401,False,182.21004715919963,
40,1767711021.4205077,1170596,medium_user_01,password_40,unknown,SHA256,True,False,False,False,False,401,False,111.69738185496254,
41,1767711026.532205,1170596,medium_user_01,password_41,unknown,SHA256,True,False,False,False,False,401,False,101.88994275348385,
42,1767711026.634095,1170596,medium_user_01,password_42,unknown,SHA256,True,False,False,False,False,401,False,178.719569630078,
43,1767711026.8128145,1170596,medium_user_01,password_43,unknown,SHA256,True,False,False,False,False,401,False,172.81860563534258,
44,1767711026.9856331,1170596,medium_user_01,password_44,unknown,SHA256,True,False,False,False,False,401,False,186.04074479797134,
45,1767711027.1716738,1170596,medium_user_01,password_45,unknown,SHA256,True,False,False,False,False,401,False,133.17737693168175,
46,1767711027.304851,1170596,medium_user_01,password_46,unknown,SHA256,True,False,False,False,False,401,False,125.9136678548072,
47,1767711027.4307647,1170596,medium_user_01,password_47,unknown,SHA256,True,False,False,False,False,401,False,197.94334243611547,
48,1767711027.6287081,1170596,medium_user_01,password_48,unknown,SHA256,True,False,False,False,False,401,False,197.0254718931434,
49,1767711027.8257337,1170596,medium_user_01,password_49,unknown,SHA256,True,False,False,False,False,401,False,130.73261090983294,
50,1767711027.9564662,1170596,medium_user_01,password_50,unknown,SHA256,True,False,False,False,False,401,False,177.14012182793607,
51,1767711033.1336064,1170596,medium_user_01,password_51,unknown,SHA256,True,False,False,False,False,401,False,115.84129536952685,
52,1767711033.2494478,1170596,medium_user_01,password_52,unknown,SHA256,True,False,False,False,False,401,False,122.09501204308864,
53,1767711033.371543,1170596,medium_user_01,password_53,unknown,SHA256,True,False,False,False,False,401,False,177.0776141731909,
54,1767711033.5486205,1170596,medium_user_01,password_54,unknown,SHA256,True,False,False,False,False,401,False,139.86350892137065,
55,1767711033.688484,1170596,medium_user_01,password_55,unknown,SHA256,True,False,False,False,False,401,False,155.2227147080684,
56,1767711033.8437066,1170596,medium_user_01,password_56,unknown,SHA256,True,False,False,False,False,401,False,149.79946798102026,
